,candidate,party,votes,state,state_num,const_num,const_name,status
677,RADHE SHYAM CHAUHAN,Independent,1140,Assam,3,65,Assam - Kalaigaon,Result Declared  
678,BIJOY DAS,Independent,783,Assam,3,65,Assam - Kalaigaon,Result Declared  
679,AROON BAROOA,New All India Congress Party,708,Assam,3,65,Assam - Kalaigaon,Result Declared  
680,DR. NAYAN MANI BHAGAWATI,Independent,634,Assam,3,65,Assam - Kalaigaon,Result Declared  
681,SUSHIL KUMAR SARMA,Lok Jan Shakti Party,594,Assam,3,65,Assam - Kalaigaon,Result Declared  
682,JITENDRA CHALIHA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),531,Assam,3,65,Assam - Kalaigaon,Result Declared  
683,GOPAL SARKAR,Independent,484,Assam,3,65,Assam - Kalaigaon,Result Declared  
684,ABDUL SABUR,Independent,305,Assam,3,65,Assam - Kalaigaon,Result Declared  
685,None of the Above,None of the Above,1199,Assam,3,65,Assam - Kalaigaon,Result Declared  
686,BINANDA KUMAR SAIKIA,Bharatiya Janata Party,65487,Assam,3,66,Assam - Sipajhar,Result Declared  
687,DR ZOII NATH SARMAH,Indian National Congress,53312,Assam,3,66,Assam - Sipajhar,Result Declared  
688,JAYANTA SAHARIA,Independent,10818,Assam,3,66,Assam - Sipajhar,Result Declared  
689,SYED ABDULLAH,All India United Democratic Front,2476,Assam,3,66,Assam - Sipajhar,Result Declared  
690,TRIDIB SARMA,Republican Party of India (A),1033,Assam,3,66,Assam - Sipajhar,Result Declared  
691,REJAUL HOQUE,Independent,793,Assam,3,66,Assam - Sipajhar,Result Declared  
692,SARAT CHANDRA SARMA,Independent,780,Assam,3,66,Assam - Sipajhar,Result Declared  
693,THANESWAR DAS,Lok Jan Shakti Party,351,Assam,3,66,Assam - Sipajhar,Result Declared  
694,UMESH BANIA,Independent,339,Assam,3,66,Assam - Sipajhar,Result Declared  
695,PAHESWARI BARUA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),242,Assam,3,66,Assam - Sipajhar,Result Declared  
696,AMIYA KUMAR DEKA,Independent,171,Assam,3,66,Assam - Sipajhar,Result Declared  
697,None of the Above,None of the Above,953,Assam,3,66,Assam - Sipajhar,Result Declared  
698,GURUJYOTI DAS,Bharatiya Janata Party,73423,Assam,3,67,Assam - Mangaldoi,Result Declared  
699,BASANTA DAS,Indian National Congress,51378,Assam,3,67,Assam - Mangaldoi,Result Declared  
700,HIREN KR DAS,All India United Democratic Front,48417,Assam,3,67,Assam - Mangaldoi,Result Declared  
701,JITENDRA SARKAR,Independent,953,Assam,3,67,Assam - Mangaldoi,Result Declared  
702,BHUPEN CH. DAS,Lok Jan Shakti Party,874,Assam,3,67,Assam - Mangaldoi,Result Declared  
703,ARJUN CH. DAS,Independent,841,Assam,3,67,Assam - Mangaldoi,Result Declared  
704,JAGADISH CHANDRA SARKAR,Independent,466,Assam,3,67,Assam - Mangaldoi,Result Declared  
705,None of the Above,None of the Above,1384,Assam,3,67,Assam - Mangaldoi,Result Declared  
706,ILIAS ALI,Indian National Congress,76607,Assam,3,68,Assam - Dalgaon,Result Declared  
707,MAZIBUR RAHMAN,All India United Democratic Front,74287,Assam,3,68,Assam - Dalgaon,Result Declared  
708,HABIBAR RAHMAN,Asom Gana Parishad,24714,Assam,3,68,Assam - Dalgaon,Result Declared  
709,SARIFUDDIN AHMED,Independent,1016,Assam,3,68,Assam - Dalgaon,Result Declared  
710,ABDUR RAHIM,Independent,926,Assam,3,68,Assam - Dalgaon,Result Declared  
711,MUSTAFA FAROOK AHMED,Independent,900,Assam,3,68,Assam - Dalgaon,Result Declared  
712,AHMED ALI,Lok Jan Shakti Party,707,Assam,3,68,Assam - Dalgaon,Result Declared  
713,None of the Above,None of the Above,1165,Assam,3,68,Assam - Dalgaon,Result Declared  
714,RIHON DAIMARI,Bodoland Peoples Front,45037,Assam,3,69,Assam - Udalguri,Result Declared  
715,ANJALI PRABHA DAIMARI,Independent,20663,Assam,3,69,Assam - Udalguri,Result Declared  
716,DILIP KR. BARO,Independent,20204,Assam,3,69,Assam - Udalguri,Result Declared  
717,JAMAN SINGH BRAHMA,Indian National Congress,16343,Assam,3,69,Assam - Udalguri,Result Declared  
718,BIPUL NARZARY,Independent,3624,Assam,3,69,Assam - Udalguri,Result Declared  
719,SANTOSH MADAHI,Independent,1668,Assam,3,69,Assam - Udalguri,Result Declared  
720,None of the Above,None of the Above,2456,Assam,3,69,Assam - Udalguri,Result Declared  
721,CHARAN BORO,Bodoland Peoples Front,48351,Assam,3,70,Assam - Majbat,Result Declared  
722,TEHARU GOUR,All India United Democratic Front,22133,Assam,3,70,Assam - Majbat,Result Declared  
723,RAPHAEL KUJUR,Indian National Congress,20577,Assam,3,70,Assam - Majbat,Result Declared  
724,RABINDRA BASUMATARY,Independent,8763,Assam,3,70,Assam - Majbat,Result Declared  
725,SAPNA DAIMARY,Independent,2841,Assam,3,70,Assam - Majbat,Result Declared  
726,GIRISH CHANDRA CHAUDHURY,Independent,2117,Assam,3,70,Assam - Majbat,Result Declared  
727,SUNIL SARKAR,Independent,1906,Assam,3,70,Assam - Majbat,Result Declared  
728,BALDEV CHOUHAN,Lok Jan Shakti Party,1276,Assam,3,70,Assam - Majbat,Result Declared  
729,LAL SOREN,Independent,1007,Assam,3,70,Assam - Majbat,Result Declared  
730,MANOJ KUMAR TAMULI,Independent,707,Assam,3,70,Assam - Majbat,Result Declared  
731,ABUL QUASIM,Independent,380,Assam,3,70,Assam - Majbat,Result Declared  
732,None of the Above,None of the Above,1974,Assam,3,70,Assam - Majbat,Result Declared  
733,ASHOK  SINGHAL,Bharatiya Janata Party,71425,Assam,3,71,Assam - Dhekiajuli,Result Declared  
734,HABUL CHAKRABORTY,Indian National Congress,36430,Assam,3,71,Assam - Dhekiajuli,Result Declared  
735,DHANIRAM RAJOWAR,All India United Democratic Front,16690,Assam,3,71,Assam - Dhekiajuli,Result Declared  
736,BENUDHAR NATH,Independent,8142,Assam,3,71,Assam - Dhekiajuli,Result Declared  
737,RANJAY BASUMATARY,Independent,2972,Assam,3,71,Assam - Dhekiajuli,Result Declared  
738,JAHIRUL ISLAM,Independent,2164,Assam,3,71,Assam - Dhekiajuli,Result Declared  
739,SATRUGHNA SASONI,Independent,1603,Assam,3,71,Assam - Dhekiajuli,Result Declared  
740,MOHAN CH NAG,Independent,1159,Assam,3,71,Assam - Dhekiajuli,Result Declared  
741,MANORANJAN DAIMARI,Independent,1127,Assam,3,71,Assam - Dhekiajuli,Result Declared  
742,None of the Above,None of the Above,2368,Assam,3,71,Assam - Dhekiajuli,Result Declared  
743,GANESH KUMAR LIMBU,Bharatiya Janata Party,53912,Assam,3,72,Assam - Barchalla,Result Declared  
744,TANKA BAHADUR RAI,Indian National Congress,30230,Assam,3,72,Assam - Barchalla,Result Declared  
745,BINA DAIMARI,All India United Democratic Front,23821,Assam,3,72,Assam - Barchalla,Result Declared  
746,NARAYAN SARMAH,Independent,8847,Assam,3,72,Assam - Barchalla,Result Declared  
747,BIPHAI MINJ,Independent,1216,Assam,3,72,Assam - Barchalla,Result Declared  
748,None of the Above,None of the Above,1778,Assam,3,72,Assam - Barchalla,Result Declared  
749,BRINDABAN GOSWAMI,Asom Gana Parishad,71170,Assam,3,73,Assam - Tezpur,Result Declared  
750,HIRANYA BHUYAN,Indian National Congress,36507,Assam,3,73,Assam - Tezpur,Result Declared  
751,SUKENDRA NATH,All India United Democratic Front,22295,Assam,3,73,Assam - Tezpur,Result Declared  
752,BIZIT SAIKIA,Independent,1096,Assam,3,73,Assam - Tezpur,Result Declared  
753,NAYAN MONI CHOUDHURY,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),855,Assam,3,73,Assam - Tezpur,Result Declared  
754,BHABANANDA DEKA,Independent,742,Assam,3,73,Assam - Tezpur,Result Declared  
755,SUJIT SARMA,Jai Maha Bharath Party,662,Assam,3,73,Assam - Tezpur,Result Declared  
756,MAHENDRA BHUYAN,Nationalist Congress Party,569,Assam,3,73,Assam - Tezpur,Result Declared  
757,None of the Above,None of the Above,1514,Assam,3,73,Assam - Tezpur,Result Declared  
758,PALLAB LOCHAN DAS,Bharatiya Janata Party,51597,Assam,3,74,Assam - Rangapara,Result Declared  
759,BHIMANANDA TANTI,Indian National Congress,28606,Assam,3,74,Assam - Rangapara,Result Declared  
760,BIJOY KUMAR TIRU,All India United Democratic Front,13281,Assam,3,74,Assam - Rangapara,Result Declared  
761,ROYAL SORENG,Communist Party of India  (Marxist),8033,Assam,3,74,Assam - Rangapara,Result Declared  
762,CHRISTOPHER DHANWAR,Independent,6415,Assam,3,74,Assam - Rangapara,Result Declared  
763,ABHIJIT HAZARIKA,Independent,3438,Assam,3,74,Assam - Rangapara,Result Declared  
764,JITENDRA KUMAR SHARMA,Independent,1362,Assam,3,74,Assam - Rangapara,Result Declared  
765,MITHU MALAKAR,Independent,1255,Assam,3,74,Assam - Rangapara,Result Declared  
766,ABBAS KHAN,Independent,687,Assam,3,74,Assam - Rangapara,Result Declared  
767,ARCHANA PAUL CHOUDHURY,Independent,490,Assam,3,74,Assam - Rangapara,Result Declared  
768,None of the Above,None of the Above,2321,Assam,3,74,Assam - Rangapara,Result Declared  
769,PADMA HAZARIKA,Bharatiya Janata Party,60440,Assam,3,75,Assam - Sootea,Result Declared  
770,PRANESWAR BASUMATARY,Indian National Congress,58622,Assam,3,75,Assam - Sootea,Result Declared  
771,KHEMRAJ CHETRY,Communist Party of India  (Marxist),4914,Assam,3,75,Assam - Sootea,Result Declared  
772,JYOTI SUBBA,Independent,2484,Assam,3,75,Assam - Sootea,Result Declared  
773,MAHENDRA URANG,Independent,2112,Assam,3,75,Assam - Sootea,Result Declared  
774,ARUN NATH,Independent,1189,Assam,3,75,Assam - Sootea,Result Declared  
775,None of the Above,None of the Above,1941,Assam,3,75,Assam - Sootea,Result Declared  
776,PROMOD BORTHAKUR,Bharatiya Janata Party,64225,Assam,3,76,Assam - Biswanath,Result Declared  
777,NURJAMAL SARKAR,Indian National Congress,54105,Assam,3,76,Assam - Biswanath,Result Declared  
778,GOPI CHAND SHAHABADI,Janata Dal  (United),2056,Assam,3,76,Assam - Biswanath,Result Declared  
779,None of the Above,None of the Above,2341,Assam,3,76,Assam - Biswanath,Result Declared  
780,RANJIT DUTTA,Bharatiya Janata Party,52152,Assam,3,77,Assam - Behali,Result Declared  
781,RUPAK SARMA,Indian National Congress,28551,Assam,3,77,Assam - Behali,Result Declared  
782,BIBEK DAS,Communist Party of India  (Marxist-Leninist)  (Liberation),8025,Assam,3,77,Assam - Behali,Result Declared  
783,ZULFIKAR HUSSAIN,Independent,1573,Assam,3,77,Assam - Behali,Result Declared  
784,None of the Above,None of the Above,2495,Assam,3,77,Assam - Behali,Result Declared  
785,UTPAL BORAH,Bharatiya Janata Party,85424,Assam,3,78,Assam - Gohpur,Result Declared  
786,MONIKA BORA,Indian National Congress,56489,Assam,3,78,Assam - Gohpur,Result Declared  
787,HALAN PURTTI,Communist Party of India  (Marxist-Leninist)  (Liberation),1189,Assam,3,78,Assam - Gohpur,Result Declared  
788,SABIR NARZARY,Independent,967,Assam,3,78,Assam - Gohpur,Result Declared  
789,DEBEN SAIKIA,Independent,928,Assam,3,78,Assam - Gohpur,Result Declared  
790,None of the Above,None of the Above,1621,Assam,3,78,Assam - Gohpur,Result Declared  
791,SHRI PIJUSH HAZARIKA,Bharatiya Janata Party,94550,Assam,3,79,Assam - Jagiroad,Result Declared  
792,SHRI BIBEKANANDA DALAI,Indian National Congress,66224,Assam,3,79,Assam - Jagiroad,Result Declared  
793,SHRI PUTUL DAS,All India United Democratic Front,7192,Assam,3,79,Assam - Jagiroad,Result Declared  
794,SHRI DILIP DAS,All India Trinamool Congress,1357,Assam,3,79,Assam - Jagiroad,Result Declared  
795,SHRI SUKANTA MAZUMDAR,Bharatiya Gana Parishad,576,Assam,3,79,Assam - Jagiroad,Result Declared  
796,SMT. MAMANI DAS,Independent,523,Assam,3,79,Assam - Jagiroad,Result Declared  
797,SHRI SURJYA KUMAR DAS,Liberal Democratic Party,401,Assam,3,79,Assam - Jagiroad,Result Declared  
798,None of the Above,None of the Above,1142,Assam,3,79,Assam - Jagiroad,Result Declared  
799,RAMA KANTA DEWRI,Bharatiya Janata Party,80669,Assam,3,80,Assam - Marigaon,Result Declared  
800,JONJONALI BARUAH,Indian National Congress,51046,Assam,3,80,Assam - Marigaon,Result Declared  
801,SHRI MUNIN MAHANTA,Communist Party of India,3526,Assam,3,80,Assam - Marigaon,Result Declared  
802,SRI LACHIT CH MEDHI,Independent,2441,Assam,3,80,Assam - Marigaon,Result Declared  
803,SHRI RAMEN NATH,Independent,1403,Assam,3,80,Assam - Marigaon,Result Declared  
804,KHAIRUN NESSA,Independent,920,Assam,3,80,Assam - Marigaon,Result Declared  
805,DR. DHIREN CHANDRA NATH,Independent,417,Assam,3,80,Assam - Marigaon,Result Declared  
806,None of the Above,None of the Above,870,Assam,3,80,Assam - Marigaon,Result Declared  
807,DR. NAZRUL ISLAM,Indian National Congress,57904,Assam,3,81,Assam - Laharighat,Result Declared  
808,SIDDIQUE AHMED,All India United Democratic Front,52098,Assam,3,81,Assam - Laharighat,Result Declared  
809,SHRI JADUMONI PATAR,Asom Gana Parishad,25692,Assam,3,81,Assam - Laharighat,Result Declared  
810,SHRI RABINDRA NATH BISWAS,Independent,1752,Assam,3,81,Assam - Laharighat,Result Declared  
811,SHRI RANJIT KUMAR DEKA,Independent,1494,Assam,3,81,Assam - Laharighat,Result Declared  
812,None of the Above,None of the Above,930,Assam,3,81,Assam - Laharighat,Result Declared  
813,DIMBESWAR DAS,Bharatiya Janata Party,76941,Assam,3,82,Assam - Raha,Result Declared  
814,SASHI KANTA DAS,Indian National Congress,43867,Assam,3,82,Assam - Raha,Result Declared  
815,GUNESWAR DAS,All India United Democratic Front,38767,Assam,3,82,Assam - Raha,Result Declared  
816,None of the Above,None of the Above,2052,Assam,3,82,Assam - Raha,Result Declared  
817,AMINUL ISLAM,All India United Democratic Front,82786,Assam,3,83,Assam - Dhing,Result Declared  
818,ANWAR HUSSAIN,Indian National Congress,58233,Assam,3,83,Assam - Dhing,Result Declared  
819,MUZIBUR RAHMAN,Independent,17807,Assam,3,83,Assam - Dhing,Result Declared  
820,MUKUT KUMAR DEBNATH,Bharatiya Janata Party,8958,Assam,3,83,Assam - Dhing,Result Declared  
821,MUBARAK ALI PATHAN,Independent,1004,Assam,3,83,Assam - Dhing,Result Declared  
822,MAINUL HOQUE,Independent,843,Assam,3,83,Assam - Dhing,Result Declared  
823,RAJANI KANTA NATH,Jai Maha Bharath Party,823,Assam,3,83,Assam - Dhing,Result Declared  
824,JAMANUR RAHMAN,Revolutionary Communist Party of India  (Rasik Bhatt),737,Assam,3,83,Assam - Dhing,Result Declared  
825,JEHIRUL ISLAM,All India Trinamool Congress,710,Assam,3,83,Assam - Dhing,Result Declared  
826,None of the Above,None of the Above,1358,Assam,3,83,Assam - Dhing,Result Declared  
827,ANGOORLATA DEKA,Bharatiya Janata Party,46343,Assam,3,84,Assam - Batadroba,Result Declared  
828,GAUTAM BORA,Indian National Congress,40458,Assam,3,84,Assam - Batadroba,Result Declared  
829,NAJIR UDDIN AHMED,All India United Democratic Front,33022,Assam,3,84,Assam - Batadroba,Result Declared  
830,RAJASREE BORA,Independent,830,Assam,3,84,Assam - Batadroba,Result Declared  
831,ARUP KUMAR MAHANTA,Communist Party of India  (Marxist-Leninist)  (Liberation),559,Assam,3,84,Assam - Batadroba,Result Declared  
832,MUKUL BORAH,Independent,551,Assam,3,84,Assam - Batadroba,Result Declared  
833,PABAN PRAN RABI DAS,Bharat Vikas Morcha,434,Assam,3,84,Assam - Batadroba,Result Declared  
834,DILWAR AHMED,Independent,237,Assam,3,84,Assam - Batadroba,Result Declared  
835,None of the Above,None of the Above,792,Assam,3,84,Assam - Batadroba,Result Declared  
836,NURUL HUDA,Indian National Congress,72627,Assam,3,85,Assam - Rupohihat,Result Declared  
837,NURUL AMIN CHOWDHURY,All India United Democratic Front,50783,Assam,3,85,Assam - Rupohihat,Result Declared  
838,JAKARIA HAQUE CHOUDHURY,Bharatiya Janata Party,15963,Assam,3,85,Assam - Rupohihat,Result Declared  
839,ABDUL AZIZ,Independent,9671,Assam,3,85,Assam - Rupohihat,Result Declared  
840,ABU  HANIFA,Jan Congress Party,1019,Assam,3,85,Assam - Rupohihat,Result Declared  
841,FAIZUR RAHMAN,Independent,901,Assam,3,85,Assam - Rupohihat,Result Declared  
842,BIJU BORO,Independent,709,Assam,3,85,Assam - Rupohihat,Result Declared  
843,NAZIR HUSSAIN,Independent,419,Assam,3,85,Assam - Rupohihat,Result Declared  
844,None of the Above,None of the Above,803,Assam,3,85,Assam - Rupohihat,Result Declared  
845,RUPAK SARMAH,Bharatiya Janata Party,66706,Assam,3,86,Assam - Nowgong,Result Declared  
846,DR. DURLAV CHAMUA,Indian National Congress,53442,Assam,3,86,Assam - Nowgong,Result Declared  
847,KARTICK SAHA,All India United Democratic Front,18038,Assam,3,86,Assam - Nowgong,Result Declared  
848,BIREN CHANDRA DAS,Akhil Bharat Hindu Mahasabha,491,Assam,3,86,Assam - Nowgong,Result Declared  
849,SHANTANA MAHATO,Independent,376,Assam,3,86,Assam - Nowgong,Result Declared  
850,JESMIN AHMED,Independent,322,Assam,3,86,Assam - Nowgong,Result Declared  
851,MIHIR PAUL,All India Trinamool Congress,268,Assam,3,86,Assam - Nowgong,Result Declared  
852,ANSER ALI ALOM,Independent,230,Assam,3,86,Assam - Nowgong,Result Declared  
853,None of the Above,None of the Above,782,Assam,3,86,Assam - Nowgong,Result Declared  
854,SRI PRAFULLA KUMAR MAHANTA,Asom Gana Parishad,65768,Assam,3,87,Assam - Barhampur,Result Declared  
855,SURESH BORA,Indian National Congress,60599,Assam,3,87,Assam - Barhampur,Result Declared  
856,SHARIFUL ISLAM SIDDIQUE,All India United Democratic Front,2787,Assam,3,87,Assam - Barhampur,Result Declared  
857,LAKHAN CH.MIRDHA,Communist Party of India,1687,Assam,3,87,Assam - Barhampur,Result Declared  
858,PRAHLAD CHANDRA BHUYAN,Independent,1184,Assam,3,87,Assam - Barhampur,Result Declared  
859,ABIDA BEGUM,Rashtriya Jankranti Party,754,Assam,3,87,Assam - Barhampur,Result Declared  
860,PAWAN PANIKA,Forward Democratic Labour Party,607,Assam,3,87,Assam - Barhampur,Result Declared  
861,ABDUL ALI,Independent,480,Assam,3,87,Assam - Barhampur,Result Declared  
862,DEBABRATA SAIKIA,Independent,461,Assam,3,87,Assam - Barhampur,Result Declared  
863,SONA RAM BORA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),284,Assam,3,87,Assam - Barhampur,Result Declared  
864,None of the Above,None of the Above,1179,Assam,3,87,Assam - Barhampur,Result Declared  
865,RAKIBUL HUSSAIN,Indian National Congress,66364,Assam,3,88,Assam - Samaguri,Result Declared  
866,JITU GOSWAMI,Bharatiya Janata Party,51849,Assam,3,88,Assam - Samaguri,Result Declared  
867,MOSKUR RAHMAN CHOUDHURY,All India United Democratic Front,6726,Assam,3,88,Assam - Samaguri,Result Declared  
868,SRI CHITTA RANJAN PAUL,Independent,1282,Assam,3,88,Assam - Samaguri,Result Declared  
869,PRADIP KALITA,Independent,562,Assam,3,88,Assam - Samaguri,Result Declared  
870,None of the Above,None of the Above,968,Assam,3,88,Assam - Samaguri,Result Declared  
871,KESHAB MAHANTA,Asom Gana Parishad,64759,Assam,3,89,Assam - Kaliabor,Result Declared  
872,BINDU GANJU,Indian National Congress,26769,Assam,3,89,Assam - Kaliabor,Result Declared  
873,BOLORAM NAG,All India United Democratic Front,3682,Assam,3,89,Assam - Kaliabor,Result Declared  
874,BIJAY KUMAR CHAMARIA,Independent,2325,Assam,3,89,Assam - Kaliabor,Result Declared  
875,PROMODE BHUYAN,Communist Party of India,2063,Assam,3,89,Assam - Kaliabor,Result Declared  
876,JAYANTA ORANG,Independent,1016,Assam,3,89,Assam - Kaliabor,Result Declared  
877,BHUPEN CHANDRA BORAH,Liberal Democratic Party,870,Assam,3,89,Assam - Kaliabor,Result Declared  
878,BHASKAR SHARMA,Independent,794,Assam,3,89,Assam - Kaliabor,Result Declared  
879,BIREN MIRDHA,Bharat Vikas Morcha,503,Assam,3,89,Assam - Kaliabor,Result Declared  
880,None of the Above,None of the Above,1626,Assam,3,89,Assam - Kaliabor,Result Declared  
881,ABDUR RAHIM AJMAL,All India United Democratic Front,65599,Assam,3,90,Assam - Jamunamukh,Result Declared  
882,REJAUL KARIM CHOWDHURY,Independent,52394,Assam,3,90,Assam - Jamunamukh,Result Declared  
883,BASHIR UDDIN LASKAR,Indian National Congress,23849,Assam,3,90,Assam - Jamunamukh,Result Declared  
884,ZIA UDDIN AHMED,Asom Gana Parishad,4732,Assam,3,90,Assam - Jamunamukh,Result Declared  
885,BADAR UDDIN,Independent,1956,Assam,3,90,Assam - Jamunamukh,Result Declared  
886,ABDUL WAHID,Independent,904,Assam,3,90,Assam - Jamunamukh,Result Declared  
887,SHAMAL DAS,Independent,756,Assam,3,90,Assam - Jamunamukh,Result Declared  
888,SUMITRA BORAH,Independent,653,Assam,3,90,Assam - Jamunamukh,Result Declared  
889,JUGAL BODO (DILU),Independent,611,Assam,3,90,Assam - Jamunamukh,Result Declared  
890,NURUL HOQUE,Jan Congress Party,489,Assam,3,90,Assam - Jamunamukh,Result Declared  
891,SUNTI BORA,Jai Maha Bharath Party,309,Assam,3,90,Assam - Jamunamukh,Result Declared  
892,MINAZ UDDIN,Independent,266,Assam,3,90,Assam - Jamunamukh,Result Declared  
893,BASIR UDDIN,Independent,233,Assam,3,90,Assam - Jamunamukh,Result Declared  
894,KAMAL UDDIN,Independent,208,Assam,3,90,Assam - Jamunamukh,Result Declared  
895,None of the Above,None of the Above,1129,Assam,3,90,Assam - Jamunamukh,Result Declared  
896,SHILADITYA DEV,Bharatiya Janata Party,105615,Assam,3,91,Assam - Hojai,Result Declared  
897,DHANIRAM THOUSEN,All India United Democratic Front,49756,Assam,3,91,Assam - Hojai,Result Declared  
898,ARDHENDU KUMAR DEY,Indian National Congress,35207,Assam,3,91,Assam - Hojai,Result Declared  
899,MD ZAKIR HUSSAIN,Independent,1432,Assam,3,91,Assam - Hojai,Result Declared  
900,MAINUL HOQUE,Independent,795,Assam,3,91,Assam - Hojai,Result Declared  
901,None of the Above,None of the Above,1342,Assam,3,91,Assam - Hojai,Result Declared  
902,SIBU MISRA,Bharatiya Janata Party,72072,Assam,3,92,Assam - Lumding,Result Declared  
903,NETRA RANJAN MAHANTA,Indian National Congress,41672,Assam,3,92,Assam - Lumding,Result Declared  
904,SWAPAN KAR,All India United Democratic Front,39075,Assam,3,92,Assam - Lumding,Result Declared  
905,UJJAL DEB,Independent,1109,Assam,3,92,Assam - Lumding,Result Declared  
906,KAMRUL ISLAM  BARBHUYAN,Jan Congress Party,746,Assam,3,92,Assam - Lumding,Result Declared  
907,KAMAL PATAR,Independent,618,Assam,3,92,Assam - Lumding,Result Declared  
908,None of the Above,None of the Above,1232,Assam,3,92,Assam - Lumding,Result Declared  
909,ATUL BORA,Asom Gana Parishad,62962,Assam,3,93,Assam - Bokakhat,Result Declared  
910,ARUN PHUKAN,Indian National Congress,22769,Assam,3,93,Assam - Bokakhat,Result Declared  
911,ANIMA GOGOI,Independent,11872,Assam,3,93,Assam - Bokakhat,Result Declared  
912,REBA KANTA GOGOI,Independent,3414,Assam,3,93,Assam - Bokakhat,Result Declared  
913,BIJOY KUTUM,Independent,1351,Assam,3,93,Assam - Bokakhat,Result Declared  
914,MRITYUNJOY PEGU,Independent,905,Assam,3,93,Assam - Bokakhat,Result Declared  
915,None of the Above,None of the Above,2181,Assam,3,93,Assam - Bokakhat,Result Declared  
916,ROSELINA TIRKEY,Indian National Congress,67150,Assam,3,94,Assam - Sarupathar,Result Declared  
917,BINOD GOWALLA,Asom Gana Parishad,64223,Assam,3,94,Assam - Sarupathar,Result Declared  
918,BISWAJIT PHUKAN,Independent,37281,Assam,3,94,Assam - Sarupathar,Result Declared  
919,SATYA DEV SAHU,All India United Democratic Front,7596,Assam,3,94,Assam - Sarupathar,Result Declared  
920,BHADRESWAR TANTI,Independent,4058,Assam,3,94,Assam - Sarupathar,Result Declared  
921,RUHIT BASUMATARY,Independent,1554,Assam,3,94,Assam - Sarupathar,Result Declared  
922,DIPU SAIKIA,Independent,1189,Assam,3,94,Assam - Sarupathar,Result Declared  
923,None of the Above,None of the Above,3212,Assam,3,94,Assam - Sarupathar,Result Declared  
924,AJANTA NEOG,Indian National Congress,73862,Assam,3,95,Assam - Golaghat,Result Declared  
925,BITUPAN SAIKIA,Bharatiya Janata Party,68649,Assam,3,95,Assam - Golaghat,Result Declared  
926,SYED JAHID ABDULLAH,All India United Democratic Front,1804,Assam,3,95,Assam - Golaghat,Result Declared  
927,DIPANKAR DAS,Independent,1193,Assam,3,95,Assam - Golaghat,Result Declared  
928,None of the Above,None of the Above,1717,Assam,3,95,Assam - Golaghat,Result Declared  
929,MRINAL SAIKIA,Bharatiya Janata Party,57637,Assam,3,96,Assam - Khumtai,Result Declared  
930,BISMITA GOGOI,Indian National Congress,40763,Assam,3,96,Assam - Khumtai,Result Declared  
931,LALAN THAKUR,Communist Party of India,2005,Assam,3,96,Assam - Khumtai,Result Declared  
932,SAHJAHAN ALI,All India United Democratic Front,1763,Assam,3,96,Assam - Khumtai,Result Declared  
933,HEMANTA DOLOI,Independent,813,Assam,3,96,Assam - Khumtai,Result Declared  
934,None of the Above,None of the Above,1286,Assam,3,96,Assam - Khumtai,Result Declared  
935,BHABENDRA NATH BHARALI,Asom Gana Parishad,63079,Assam,3,97,Assam - Dergaon,Result Declared  
936,AROTI HAZARIKA KACHARI,Indian National Congress,46807,Assam,3,97,Assam - Dergaon,Result Declared  
937,RITA DAS,Independent,3622,Assam,3,97,Assam - Dergaon,Result Declared  
938,BHUBAN CHANDRA SAIKIA,Independent,3225,Assam,3,97,Assam - Dergaon,Result Declared  
939,AJIT HAZARIKA,Nationalist Congress Party,1828,Assam,3,97,Assam - Dergaon,Result Declared  
940,None of the Above,None of the Above,2050,Assam,3,97,Assam - Dergaon,Result Declared  
941,HITENDRA NATH GOSWAMI,Bharatiya Janata Party,69209,Assam,3,98,Assam - Jorhat,Result Declared  
942,RANA GOSWAMI,Indian National Congress,55571,Assam,3,98,Assam - Jorhat,Result Declared  
943,NIRMAL CHANDRA GOGOI,Communist Party of India  (Marxist),1548,Assam,3,98,Assam - Jorhat,Result Declared  
944,PRODYUT KUMAR BORA,Liberal Democratic Party,1372,Assam,3,98,Assam - Jorhat,Result Declared  
945,SANJEEV RAJKHOWA,All India United Democratic Front,842,Assam,3,98,Assam - Jorhat,Result Declared  
946,BHASKAR JYOTI MAHANTA,Independent,635,Assam,3,98,Assam - Jorhat,Result Declared  
947,JIBON CHANDRA SARMAH,Independent,448,Assam,3,98,Assam - Jorhat,Result Declared  
948,None of the Above,None of the Above,1184,Assam,3,98,Assam - Jorhat,Result Declared  
949,SARBANANDA SONOWAL,Bharatiya Janata Party,49602,Assam,3,99,Assam - Majuli,Result Declared  
950,RAJIB LOCHAN PEGU,Indian National Congress,30679,Assam,3,99,Assam - Majuli,Result Declared  
951,RANJIT DOLEY,Independent,15695,Assam,3,99,Assam - Majuli,Result Declared  
952,HEMANTA PEGU,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),798,Assam,3,99,Assam - Majuli,Result Declared  
953,None of the Above,None of the Above,987,Assam,3,99,Assam - Majuli,Result Declared  
954,TARUN GOGOI,Indian National Congress,62025,Assam,3,100,Assam - Titabar,Result Declared  
